order_id,order_date,customer_name,customer_email,customer_phone,customer_address,product_name,product_category,sales_channel,supplier,units_sold,revenue,inventory_on_hand,shipping_status,delivery_days,return_flag,return_reason
ORD-100347,2026-04-09,John Rodriguez,kelly22@example.net,+1-842-410-4625x951,"51460 Charles Burgs, East Elizabethborough, NV 81749",Reusable Mailer,Packaging,Wholesale Portal,Cascade Imports,6,103.88,81,Delivered,2,False,No return
ORD-100348,2026-03-07,Andrea Lucas,zachary72@example.com,284-653-5979,"3831 Johnson Highway Apt. 525, Gibbsmouth, AR 87409",USB-C Hub,Accessories,Phone Order,Evergreen Wholesale,1,40.16,91,Delivered,1,False,No return
ORD-100349,2026-04-27,Brandy Hughes,imarquez@example.com,001-924-689-2157x5632,"462 Gina Points, Arielmouth, CA 60193",Barcode Scanner,Warehouse,Shopify,Metro Packaging,2,273.61,9,Delivered,5,False,No return
ORD-100350,2026-03-03,Denise Duffy,alvarezmatthew@example.org,+1-228-643-4875x6060,"98776 Mcfarland Glens, Crawfordstad, RI 42055",Thermal Label Roll,Packaging,Amazon Marketplace,BlueRiver Fulfillment,2,34.54,32,Delayed,8,False,No return
ORD-100351,2026-03-11,Dylan Rivas,brittney71@example.com,(899)966-8961x836,"969 Sarah Turnpike, Jasonview, UT 32757",Desk Lamp,Office,Shopify,Evergreen Wholesale,2,97.82,61,Delivered,4,False,No return
ORD-100352,2026-04-16,Erin Gomez,mallorygarcia@example.com,705.989.2166,"1420 Crystal Tunnel, Danielleborough, MT 05429",Smart Scale,Warehouse,Amazon Marketplace,Evergreen Wholesale,5,717.96,100,Delivered,3,False,No return
ORD-100353,2026-04-15,Timothy Bailey,jessica25@example.net,001-415-691-7249x4171,"454 Kevin Knoll Apt. 588, Petersonfort, IN 08614",Desk Lamp,Office,Shopify,Metro Packaging,7,329.19,23,Delivered,6,False,No return
ORD-100354,2026-04-03,Megan Harmon,scott54@example.com,001-920-959-3583x64048,"59516 Rowe Overpass Apt. 519, South Jasonbury, NV 08624",Laptop Stand,Accessories,Phone Order,Metro Packaging,2,80.96,45,Exception,10,False,No return
ORD-100355,2026-03-23,Dale Mata,harrellthomas@example.org,(539)761-4392x814,"729 Schroeder Manors, Weberburgh, NE 33680",Laptop Stand,Accessories,Amazon Marketplace,Evergreen Wholesale,6,214.12,80,Delivered,4,False,No return
ORD-100356,2026-03-13,Lisa Boone,smithdaniel@example.net,001-203-274-1331,"50077 Ryan View, Ronaldberg, MT 95164",Mechanical Keyboard,Accessories,Amazon Marketplace,BlueRiver Fulfillment,5,171.8,68,Delivered,5,False,No return
ORD-100357,2026-04-23,Michael Price,stevenevans@example.net,(505)974-3497,"USNV Gonzalez, FPO AA 06477",USB-C Hub,Accessories,Shopify,Metro Packaging,6,222.71,21,Delivered,3,False,No return
ORD-100358,2026-04-27,Linda Johns,crawfordglenn@example.net,+1-962-839-9569x229,"05938 George Brooks, South Michellestad, MO 53180",Mechanical Keyboard,Accessories,Phone Order,BlueRiver Fulfillment,1,21.28,17,Delivered,4,False,No return
ORD-100359,2026-03-31,Mr. Ethan Price,vwoodard@example.com,001-309-665-0143x059,"8115 Timothy Brook, Lake Matthew, SC 85972",Packing Tape,Packaging,Phone Order,BlueRiver Fulfillment,2,30.39,28,Delivered,6,False,No return
ORD-100360,2026-05-09,Christopher Hall,qsullivan@example.net,775-621-5761,"43316 Leonard Square, East Cheryl, CO 78769",Wireless Mouse,Accessories,Shopify,Evergreen Wholesale,7,239.48,41,Delivered,6,False,No return
ORD-100361,2026-03-05,Wanda Flores,brownkatrina@example.net,745-995-8437x6952,"02578 Silva Lakes Suite 293, New Jamesside, OK 19797",Reusable Mailer,Packaging,Shopify,BlueRiver Fulfillment,5,100.47,37,Delivered,7,False,No return
ORD-100362,2026-03-04,Thomas Stout,caldwelldiane@example.net,(933)260-6517x8424,"PSC 3138, Box 2779, APO AA 25303",Reusable Mailer,Packaging,Wholesale Portal,Northstar Supply,2,34.54,42,Delivered,5,False,No return
ORD-100363,2026-04-03,Brian Murillo,stevenchristensen@example.com,418-547-3538x9664,"378 Salazar Branch Apt. 324, Terriland, GU 31281",Mechanical Keyboard,Accessories,Amazon Marketplace,Evergreen Wholesale,6,229.2,102,Delayed,8,False,No return
ORD-100364,2026-04-24,Jason Ashley,simpsonsarah@example.com,930.419.8730,"283 Nichols Fort Apt. 229, South Zoe, DE 53505",Mechanical Keyboard,Accessories,Amazon Marketplace,Cascade Imports,6,232.07,12,Delivered,4,False,No return
ORD-100365,2026-05-05,Christine Weber,casey76@example.net,+1-519-742-9916x224,"12938 Alexander Corner Apt. 619, Foleyville, LA 71086",Mechanical Keyboard,Accessories,Shopify,Evergreen Wholesale,7,244.32,8,Delivered,4,False,No return
ORD-100366,2026-04-05,Phillip Le,xgutierrez@example.com,+1-662-904-3330x2445,"99549 Joyce Heights Suite 124, South Joshua, MD 78663",Barcode Scanner,Warehouse,Wholesale Portal,Cascade Imports,1,92.39,0,Delivered,1,False,No return
ORD-100367,2026-04-21,Gary Lynch,jclark@example.com,+1-551-374-8784,"5335 Julie Common, Port Markberg, SD 87349",Packing Tape,Packaging,Amazon Marketplace,Metro Packaging,3,59.06,0,Delivered,3,False,No return
ORD-100368,2026-03-10,Taylor Meyer,dwilliams@example.net,001-576-573-8481x129,"USNV Williams, FPO AP 96656",Packing Tape,Packaging,Phone Order,Cascade Imports,2,35.27,8,Delivered,8,False,No return
ORD-100369,2026-05-02,William Marshall,kmoon@example.net,735-479-1848,"422 Erika Course, East Angelburgh, MN 15384",Thermal Label Roll,Packaging,Amazon Marketplace,Evergreen Wholesale,6,115.68,59,Delivered,4,False,No return
ORD-100370,2026-03-11,Karen Hardin,ronaldperry@example.net,462-621-6470x74695,"483 Stark Brook Suite 322, Jessicaton, AK 05068",Smart Scale,Warehouse,Wholesale Portal,Northstar Supply,2,291.55,24,Delivered,5,False,No return
ORD-100371,2026-05-01,Leah Dixon,petersoncharles@example.org,729-974-7304x55080,"0726 Daniel Land Apt. 454, Douglasberg, NE 08046",USB-C Hub,Accessories,Amazon Marketplace,Metro Packaging,6,203.64,49,Delivered,4,False,No return
ORD-100372,2026-03-26,David Martinez,jsutton@example.net,2814652327,"20072 Dakota Walks, Port Kathytown, WA 41376",Reusable Mailer,Packaging,Shopify,Northstar Supply,2,35.9,18,Delayed,7,False,No return
ORD-100373,2026-03-22,Jennifer Taylor,brianingram@example.com,+1-396-385-7170x391,"Unit 9935 Box 4079, DPO AA 96936",Thermal Label Roll,Packaging,Phone Order,Cascade Imports,2,31.03,16,Delivered,4,False,No return
ORD-100374,2026-03-05,Nicole Pugh,jillluna@example.com,631.704.9113x03966,"7321 Jason Bridge Suite 940, New Dakota, MD 86081",Mechanical Keyboard,Accessories,Amazon Marketplace,BlueRiver Fulfillment,1,25.37,29,Delayed,7,False,No return
ORD-100375,2026-04-27,Danielle Marsh,gina48@example.com,+1-427-859-6551,"992 Ho Ferry, Johntown, LA 34615",Wireless Mouse,Accessories,Phone Order,Cascade Imports,3,110.97,57,Delivered,3,False,No return
ORD-100376,2026-03-26,Patrick Anderson,brittanyguerra@example.com,7599881468,"2476 Larson Station Apt. 857, North Devon, AK 33306",Thermal Label Roll,Packaging,Shopify,BlueRiver Fulfillment,6,107.81,48,Delivered,7,False,No return
ORD-100377,2026-03-17,Steven Anderson,wellstiffany@example.com,293-611-3068x24189,"5990 Smith Plains, Hunterview, FM 54254",USB-C Hub,Accessories,Amazon Marketplace,BlueRiver Fulfillment,3,112.93,0,Delivered,5,False,No return
ORD-100378,2026-03-10,Catherine White,cnewman@example.com,439-310-1585,"6591 Bennett Cliff Apt. 470, East Jaredbury, IL 47572",Wireless Mouse,Accessories,Wholesale Portal,Metro Packaging,7,253.89,77,Delivered,2,False,No return
ORD-100379,2026-03-17,Anita Boyd,nicholaswood@example.org,466-430-3097x5593,"3258 Howard Ford, Stevensbury, WY 08728",Packing Tape,Packaging,Wholesale Portal,Cascade Imports,5,81.29,0,Delayed,6,False,No return
ORD-100380,2026-04-15,Sean Gardner,kristengamble@example.org,(703)459-6044,"8063 Mary Place Suite 216, Tinachester, FM 69812",Mechanical Keyboard,Accessories,Wholesale Portal,Evergreen Wholesale,4,142.3,71,Delivered,3,False,No return
ORD-100381,2026-05-02,Cynthia Oliver,bowmanlisa@example.net,522-944-6307x889,"8085 Francis Roads Suite 023, Lake Jack, WI 24328",Wireless Mouse,Accessories,Phone Order,Northstar Supply,6,214.47,60,Delivered,1,False,No return
ORD-100382,2026-03-06,Mary Garcia,raymondjustin@example.org,+1-866-591-7967,"2015 Daniel Mountain Suite 096, South Robert, GA 72381",Wireless Mouse,Accessories,Wholesale Portal,Northstar Supply,4,146.78,15,Delivered,5,False,No return
ORD-100383,2026-03-29,Ashley Carter,clarkbrett@example.org,355.305.7490,"8529 Rhonda Underpass Suite 815, South Jennifer, HI 41376",Laptop Stand,Accessories,Phone Order,Cascade Imports,7,243.37,2,Delivered,5,False,No return
ORD-100384,2026-03-08,Kathryn Smith,masseykelli@example.net,926-201-8466,"936 Martinez Orchard Suite 127, Port Lisachester, PA 78181",Wireless Mouse,Accessories,Wholesale Portal,Cascade Imports,6,229.65,65,Delivered,3,False,No return
ORD-100385,2026-05-09,Denise Scott,glee@example.com,697-663-2799,"002 Kyle Stravenue Suite 515, New Valerieside, NM 06835",Barcode Scanner,Warehouse,Shopify,Metro Packaging,1,136.33,39,Delivered,6,False,No return
ORD-100386,2026-03-29,Tina Roberts,sharon92@example.net,3838100784,"981 Carter Bypass, Dustinburgh, AR 07828",Packing Tape,Packaging,Shopify,Northstar Supply,4,68.39,54,Delivered,5,False,No return
ORD-100387,2026-03-25,Amy Gonzales,aarroyo@example.com,(211)963-4123,"USCGC Grant, FPO AE 80378",USB-C Hub,Accessories,Amazon Marketplace,Cascade Imports,2,65.48,35,Delivered,2,False,No return
ORD-100388,2026-03-14,Kyle Patterson,kathleenramirez@example.net,922-374-7036,"567 Combs Ridge, Fostertown, AR 34325",USB-C Hub,Accessories,Shopify,Evergreen Wholesale,1,30.34,64,Delivered,2,False,No return
ORD-100389,2026-04-28,Samantha Morales,rhutchinson@example.com,958.946.8122,"162 Carrie Stravenue Suite 113, North Wesleytown, PR 49649",Mechanical Keyboard,Accessories,Phone Order,BlueRiver Fulfillment,2,70.69,15,Delivered,3,False,No return
ORD-100390,2026-03-21,Gary Wilson,cjefferson@example.com,001-339-448-6029x838,"7630 Luke Cove, Brandonhaven, TN 65989",USB-C Hub,Accessories,Phone Order,Northstar Supply,5,169.68,29,Delivered,2,False,No return
ORD-100391,2026-03-24,John Smith,melissa83@example.net,447.484.3912,"0696 April Walk Apt. 508, Port Annetteport, SD 32770",USB-C Hub,Accessories,Shopify,Cascade Imports,7,253.46,5,Delivered,5,False,No return
ORD-100392,2026-04-18,Anthony Herman,amynewton@example.org,826.315.4952x7132,"78971 Chan Via, South Patriciaburgh, FM 63603",Smart Scale,Warehouse,Shopify,Metro Packaging,2,272.3,44,Delivered,4,False,No return
ORD-100393,2026-04-21,Michael Ortiz,greggcampos@example.com,(333)511-1024,"56408 Nelson Courts, North Kellyville, FM 45230",Barcode Scanner,Warehouse,Shopify,BlueRiver Fulfillment,6,795.82,70,Delivered,4,False,No return
ORD-100394,2026-03-26,James Diaz,trevorsmith@example.org,001-728-782-7425x02217,"67755 Clinton Springs, Darrellton, MP 73180",Thermal Label Roll,Packaging,Shopify,Metro Packaging,7,127.56,41,Delivered,6,False,No return
ORD-100395,2026-04-21,Dr. Tammy Carter,sotosara@example.net,001-490-917-5537,"73062 Hammond Route Apt. 389, East Patriciaview, DC 63666",Packing Tape,Packaging,Amazon Marketplace,BlueRiver Fulfillment,6,104.84,4,Delivered,3,False,No return
ORD-100396,2026-03-11,Gloria Ware,uevans@example.com,772.998.1646x66994,"7538 Amanda Prairie, Christopherside, NM 13787",Smart Scale,Warehouse,Shopify,Cascade Imports,3,453.0,33,Delivered,2,False,No return
ORD-100397,2026-03-31,Scott Torres,xriggs@example.net,532-405-0719x4783,"Unit 9996 Box 0574, DPO AP 33812",USB-C Hub,Accessories,Shopify,Metro Packaging,4,131.31,26,Delivered,3,False,No return
ORD-100398,2026-03-10,Ryan Smith,sherrytaylor@example.org,989.477.8677x614,"70414 Boone Junctions, South Elizabeth, VA 00571",Smart Scale,Warehouse,Shopify,Metro Packaging,7,995.84,50,Delivered,4,False,No return
ORD-100399,2026-03-06,Alyssa Rodriguez,gcarpenter@example.net,941-547-8205,"632 Brown Walk, North Robertside, MD 60563",Wireless Mouse,Accessories,Shopify,Northstar Supply,2,62.39,73,Delivered,3,False,No return
ORD-100400,2026-03-29,Shawn Roy,olopez@example.org,246.254.7034,"6956 Kelsey Lakes, New Robert, NC 86257",Mechanical Keyboard,Accessories,Phone Order,Evergreen Wholesale,4,131.2,78,Delivered,3,False,No return
ORD-100401,2026-03-17,Sarah Nelson,johnmyers@example.org,(874)868-0356x023,"45709 Angela Vista Apt. 992, New Lisa, HI 74118",Desk Lamp,Office,Amazon Marketplace,Evergreen Wholesale,3,137.2,35,Delivered,3,False,No return
ORD-100402,2026-04-14,Mrs. Karen Davis,ikelly@example.net,456-580-4017x278,"7788 Krista Fall Apt. 943, West David, MH 32967",Barcode Scanner,Warehouse,Amazon Marketplace,Northstar Supply,2,271.17,46,Delivered,3,False,No return
ORD-100403,2026-03-02,Alexis Young DVM,jacob99@example.net,(384)781-8846x3922,"8319 Anderson Curve Apt. 468, Newmanton, MI 17978",Desk Lamp,Office,Phone Order,BlueRiver Fulfillment,7,320.99,0,Delivered,9,False,No return
ORD-100404,2026-04-14,Donna Roberts,tim81@example.com,+1-667-715-9798x99358,"41967 Thomas Inlet, South Amanda, MI 91493",Thermal Label Roll,Packaging,Shopify,Cascade Imports,3,50.58,46,Delivered,5,False,No return
ORD-100405,2026-03-31,William Patterson,epeterson@example.org,001-387-700-8023x940,"4978 Davis Crest, Lake Laurenbury, SD 57826",Desk Lamp,Office,Wholesale Portal,Northstar Supply,6,283.22,73,Delivered,4,False,No return
ORD-100406,2026-03-18,Mark Greene MD,joseph72@example.net,+1-908-633-1700x0607,"5079 Brian Squares, Lopezton, SD 13068",Reusable Mailer,Packaging,Shopify,Metro Packaging,6,115.16,71,Delayed,9,False,No return
ORD-100407,2026-04-07,Krystal Riddle,debra12@example.net,(744)763-4974x615,"9137 Taylor Corner Apt. 009, Deborahmouth, ME 60760",Reusable Mailer,Packaging,Amazon Marketplace,Evergreen Wholesale,3,50.26,44,Delayed,9,False,No return
ORD-100408,2026-03-09,Jimmy Mitchell,chadjohnson@example.net,365.532.5376x242,"592 Jamie Terrace Apt. 161, East Cassidy, VI 47676",Laptop Stand,Accessories,Wholesale Portal,Evergreen Wholesale,6,225.76,69,Delivered,1,False,No return
ORD-100409,2026-03-04,Nancy Bentley,brittany37@example.org,859.204.1793x73821,"187 Matthew Stream, New Manuelport, KY 98511",Thermal Label Roll,Packaging,Wholesale Portal,Evergreen Wholesale,7,125.08,57,Delivered,1,True,Late delivery
ORD-100410,2026-03-12,Megan Mckenzie,patrickestrada@example.org,+1-757-331-2076x416,"017 White Loaf Apt. 961, Kimberlyton, MO 47411",Smart Scale,Warehouse,Phone Order,Metro Packaging,6,823.87,7,Delayed,10,False,No return
ORD-100411,2026-03-22,Brittany Spencer,laurie02@example.com,(793)285-6778x2241,"565 Ward Junctions Suite 585, Taylorville, GU 71206",Laptop Stand,Accessories,Shopify,Northstar Supply,4,142.93,40,Delivered,6,False,No return
ORD-100412,2026-04-28,Christopher Grant,zjohnson@example.net,+1-290-728-2406,"30618 Jackson Ridges Suite 123, Mcdonaldfort, UT 46682",Desk Lamp,Office,Shopify,Cascade Imports,6,264.3,58,Delivered,6,False,No return
ORD-100413,2026-03-21,Jack Jones,johnsonrobin@example.org,766.580.8237x38508,"02940 Sampson Neck, Johnside, HI 03244",Wireless Mouse,Accessories,Amazon Marketplace,Evergreen Wholesale,5,177.87,54,Delivered,1,False,No return
ORD-100414,2026-04-01,Mike Rush,kleingabriel@example.com,001-484-876-1745x496,"07311 Victoria Radial, South Alexisstad, OR 95368",Smart Scale,Warehouse,Shopify,Northstar Supply,7,1006.31,104,Delivered,4,False,No return
ORD-100415,2026-03-28,Katherine Ramirez,melissamartinez@example.net,001-918-304-7155x570,"58493 Wood Pike, South Rodneyborough, IN 93798",Laptop Stand,Accessories,Shopify,Northstar Supply,3,107.08,74,Delivered,7,False,No return
ORD-100416,2026-03-16,Alexander Smith,cjackson@example.com,001-254-273-2542,"66852 Erica Plaza, Thomasland, PW 46611",Reusable Mailer,Packaging,Phone Order,BlueRiver Fulfillment,1,19.01,52,Delivered,4,False,No return
ORD-100417,2026-04-06,Beth Turner,yphillips@example.net,333.699.7381,"511 Jeffrey Ford Suite 745, Dawsonborough, VI 69402",Laptop Stand,Accessories,Wholesale Portal,Evergreen Wholesale,6,215.2,48,Delivered,1,False,No return
ORD-100418,2026-04-24,Robert Garza,kimberly79@example.org,+1-344-851-8604x978,"062 Lopez Locks Suite 097, East Kevin, NV 26249",Wireless Mouse,Accessories,Wholesale Portal,Northstar Supply,3,105.95,69,Delivered,1,False,No return
ORD-100419,2026-03-21,Karen Morrison,brad76@example.com,(689)981-2516x7143,"375 Barbara Rapid Suite 375, Brownborough, DE 63437",USB-C Hub,Accessories,Wholesale Portal,Metro Packaging,5,173.47,7,Delivered,3,False,No return
ORD-100420,2026-05-04,Sarah Collins,brett09@example.org,(853)608-3834x408,"481 Christensen Shore Apt. 213, West Samuelbury, PR 97029",Packing Tape,Packaging,Shopify,Cascade Imports,5,87.58,29,Delivered,6,False,No return
ORD-100421,2026-04-01,David White,upollard@example.org,(732)769-6290,"5343 Lisa Cove Suite 685, East Cassandraton, DC 01129",Desk Lamp,Office,Shopify,Cascade Imports,3,128.94,41,Delivered,4,False,No return
ORD-100422,2026-03-30,Veronica Holland,elizabethlewis@example.net,447.739.0438,"786 Lauren Summit, North Mistyberg, ME 79020",Mechanical Keyboard,Accessories,Amazon Marketplace,BlueRiver Fulfillment,7,247.19,10,Delivered,1,False,No return
ORD-100423,2026-03-16,Thomas Tapia,jeffrey38@example.com,+1-405-327-4582,"903 Powers Port, Stephensville, NV 20429",USB-C Hub,Accessories,Phone Order,Evergreen Wholesale,6,217.61,55,Delayed,6,False,No return
ORD-100424,2026-03-29,Collin Hughes MD,wagnerdennis@example.org,+1-317-810-7423x880,"5870 Holder Turnpike, East Matthew, VT 19503",Smart Scale,Warehouse,Shopify,Evergreen Wholesale,6,923.11,50,Delivered,1,False,No return
ORD-100425,2026-03-24,Shane Morrison,riverageorge@example.com,4579565347,"533 Donaldson Trace Suite 614, West Williamville, TX 02235",Laptop Stand,Accessories,Phone Order,Evergreen Wholesale,7,247.56,0,Delivered,4,False,No return
ORD-100426,2026-05-04,Tanner George,walkertracy@example.com,+1-238-839-4546x97809,"306 Joanna Oval Suite 925, Atkinsfort, NH 27199",Barcode Scanner,Warehouse,Shopify,Cascade Imports,4,626.6,51,Delivered,3,True,Late delivery
ORD-100427,2026-03-22,Martha Andersen,nmarshall@example.com,262.467.9295,"589 Brown Valley, North Brittany, OK 21605",Laptop Stand,Accessories,Amazon Marketplace,Metro Packaging,2,70.52,0,Exception,7,False,No return
ORD-100428,2026-05-07,Lauren Johnson,estessean@example.com,639.415.0007,"972 John Mill Suite 824, Port Jessica, OH 45571",Desk Lamp,Office,Amazon Marketplace,Metro Packaging,5,223.73,48,Delivered,1,False,No return
ORD-100429,2026-04-17,Michelle Hunt,joshua75@example.com,+1-447-644-4071x47878,"90949 Miller Island, Whitneymouth, ID 92942",Laptop Stand,Accessories,Shopify,Cascade Imports,7,247.24,11,Delivered,5,False,No return
ORD-100430,2026-03-10,William Snow,aaron74@example.com,+1-720-835-9216x334,"593 Jacob Isle, West Johnland, MS 79727",Smart Scale,Warehouse,Phone Order,Cascade Imports,1,91.08,93,Delivered,2,False,No return
ORD-100431,2026-03-07,Megan Phelps,edward98@example.net,310-551-9494x7109,"593 Samantha Avenue Apt. 769, Hoganfurt, MO 01092",Mechanical Keyboard,Accessories,Shopify,Cascade Imports,1,36.88,31,Delayed,7,False,No return
ORD-100432,2026-03-06,Linda Murphy,ogrant@example.com,001-269-594-4575x0843,"035 Taylor Tunnel, Anneport, WY 98780",Mechanical Keyboard,Accessories,Wholesale Portal,Cascade Imports,6,216.34,44,Delivered,3,False,No return
ORD-100433,2026-03-31,Daniel Rivera,stewartglenda@example.net,847.424.8813,"923 Blackwell Forges Suite 200, North Melissaborough, RI 69840",Reusable Mailer,Packaging,Phone Order,Metro Packaging,4,65.51,67,Delayed,7,False,No return
ORD-100434,2026-03-12,Marissa Shaffer,tsmith@example.net,873.415.0303x028,"4184 Christopher Mall, Jamiehaven, AL 77015",Packing Tape,Packaging,Wholesale Portal,Metro Packaging,4,71.15,47,Delivered,2,False,No return
ORD-100435,2026-03-30,Rachel Clarke,hulljennifer@example.net,9887663019,"05132 Wilson Spring, Stoneburgh, PR 16031",Barcode Scanner,Warehouse,Amazon Marketplace,Metro Packaging,2,331.71,12,Delayed,10,False,No return
ORD-100436,2026-05-06,Virginia Johnson,abailey@example.org,+1-493-941-7730x715,"PSC 8787, Box 6033, APO AE 33743",Mechanical Keyboard,Accessories,Phone Order,Northstar Supply,5,173.03,6,Delivered,2,False,No return
ORD-100437,2026-03-22,Taylor Gonzalez,jdunlap@example.com,+1-939-587-9192,"1618 Diaz Wall, East Tara, AS 33832",USB-C Hub,Accessories,Wholesale Portal,Northstar Supply,6,209.03,28,Delivered,2,False,No return
ORD-100438,2026-03-16,David Davis,thill@example.net,(919)626-2879x2848,"256 Rogers Plaza Suite 189, Nicolefort, AZ 16089",Desk Lamp,Office,Phone Order,Cascade Imports,7,327.37,87,Delivered,5,False,No return
ORD-100439,2026-04-09,Erin Grant,smithdenise@example.com,233.349.2864x1913,"7585 Pena Prairie, New Meredith, AS 44053",Wireless Mouse,Accessories,Phone Order,Northstar Supply,4,134.72,15,Delivered,4,False,No return
ORD-100440,2026-04-12,Wendy Walker,zfernandez@example.com,+1-888-222-8287,"5111 Obrien Hill Apt. 185, New Rogerview, GA 76912",Mechanical Keyboard,Accessories,Shopify,Metro Packaging,5,174.33,18,Delayed,6,False,No return
ORD-100441,2026-04-17,Daniel Beck,patrick11@example.com,4173981885,"6016 Adams Flat, North Stephanieton, WV 53716",Reusable Mailer,Packaging,Amazon Marketplace,Northstar Supply,1,12.52,22,Delivered,5,False,No return
ORD-100442,2026-03-29,Cheryl Rogers,craig71@example.net,876-979-6322x84541,"164 Heather Common Suite 321, Taylorfort, WV 52672",Laptop Stand,Accessories,Shopify,Metro Packaging,6,211.94,12,Delivered,4,False,No return
ORD-100443,2026-04-22,Andrew Lutz,nmolina@example.com,414.478.5052x4041,"88457 Potts Shores Apt. 916, Teresaton, MN 76519",Laptop Stand,Accessories,Wholesale Portal,Metro Packaging,4,154.08,10,Delayed,9,False,No return
ORD-100444,2026-05-07,Nathan Young,elizabeth78@example.org,+1-491-751-4141x4586,"6792 Tanner Camp, West Gilbertfurt, TX 25358",Reusable Mailer,Packaging,Amazon Marketplace,Evergreen Wholesale,4,66.95,65,Delivered,6,False,No return
ORD-100445,2026-03-29,Nathan Brown,johnelliott@example.com,(655)987-2145,"18832 Thomas Field Apt. 214, Craneborough, GA 64182",Smart Scale,Warehouse,Phone Order,BlueRiver Fulfillment,4,474.73,62,Delivered,2,False,No return
ORD-100446,2026-04-09,Gregory Smith,jbrown@example.org,320.357.1376,"3888 Kimberly Roads Suite 222, Hortonborough, MN 14673",Packing Tape,Packaging,Amazon Marketplace,Cascade Imports,4,76.99,52,Delivered,1,False,No return
ORD-100447,2026-03-30,Robert Burton,kimberlymartinez@example.com,001-359-712-5148x218,"1617 Hancock Drive, Hollyshire, ID 40857",Reusable Mailer,Packaging,Amazon Marketplace,Metro Packaging,2,28.54,51,Delivered,3,False,No return
ORD-100448,2026-03-26,Rachel Kelly,ojenkins@example.net,001-959-473-8057,"952 Harris Corner Suite 880, Connieland, OR 30556",Desk Lamp,Office,Wholesale Portal,Evergreen Wholesale,6,249.16,36,Delayed,8,False,No return
ORD-100449,2026-05-08,Donna Knox,josebaker@example.org,+1-955-204-1260x989,"14247 Mark Forge, Mezastad, CA 94312",Packing Tape,Packaging,Shopify,Metro Packaging,2,33.46,44,Delivered,3,False,No return
ORD-100450,2026-03-14,Abigail Rush,fullerchristine@example.org,(525)265-6399x3537,"6351 Ruiz Extension Apt. 364, Kristifort, CA 47644",Thermal Label Roll,Packaging,Shopify,Northstar Supply,3,52.63,47,Delivered,3,False,No return
ORD-100451,2026-03-11,Larry Olson,kevinjohnson@example.net,445-426-5325x2482,"656 Miller Crescent, New Joseph, PR 18133",Smart Scale,Warehouse,Phone Order,Northstar Supply,2,296.7,45,Delivered,3,False,No return
ORD-100452,2026-04-04,Barbara Gonzalez,tiffany71@example.com,785.760.3235x1694,"93584 Gutierrez Lane, New Johnny, ME 29134",Packing Tape,Packaging,Phone Order,Evergreen Wholesale,6,99.21,51,Delivered,1,False,No return
ORD-100453,2026-03-25,Chad Phillips,kenneth14@example.org,570-210-4839,"181 Scott Falls, Amychester, OK 90428",Wireless Mouse,Accessories,Shopify,Northstar Supply,2,73.53,61,Delivered,3,False,No return
ORD-100454,2026-03-01,Brett Munoz,deanna21@example.net,001-446-617-6924x60953,"48820 Cameron Stream Suite 378, South Michaelfort, MN 52021",Thermal Label Roll,Packaging,Wholesale Portal,Northstar Supply,7,128.18,0,Delivered,3,False,No return
ORD-100455,2026-03-29,Brandon Forbes,ortizsarah@example.com,334.268.3131x178,"176 Deborah Crescent Suite 185, South Jerometon, PA 69845",Laptop Stand,Accessories,Shopify,Cascade Imports,7,263.0,23,Delayed,10,False,No return
ORD-100456,2026-03-16,Andrea Harper,karen19@example.com,001-612-599-5741,"458 Mullins Vista Apt. 907, Kiddfort, KS 41726",Desk Lamp,Office,Shopify,Cascade Imports,3,144.68,23,Delivered,7,False,No return
ORD-100457,2026-05-04,Kenneth Jenkins,john20@example.net,295-393-7734,"PSC 6717, Box 3478, APO AA 76991",Barcode Scanner,Warehouse,Shopify,Cascade Imports,7,1006.15,17,Delivered,4,False,No return
ORD-100458,2026-04-14,Gabriel Nichols,adamrivera@example.net,+1-338-283-8644,"0194 Kimberly Square Suite 583, Castilloside, HI 06616",Thermal Label Roll,Packaging,Phone Order,Northstar Supply,4,74.6,50,Delayed,9,False,No return
ORD-100459,2026-03-29,Vanessa Mitchell,eatonmary@example.com,321.481.9987x1562,"5361 Lori Estates Suite 552, Timothyfurt, ND 53951",Wireless Mouse,Accessories,Shopify,Evergreen Wholesale,3,121.3,30,Delivered,2,False,No return
ORD-100460,2026-04-06,Johnny Crosby,tcastro@example.org,6226511721,"1238 Matthew Mountain, Sarahchester, IN 72315",Thermal Label Roll,Packaging,Wholesale Portal,Metro Packaging,1,21.96,12,Delivered,1,False,No return
ORD-100461,2026-03-04,Christine Arnold,harristeresa@example.org,818.225.1543,"75407 Alexander Place Suite 387, Starkton, PW 20849",Wireless Mouse,Accessories,Amazon Marketplace,Northstar Supply,2,72.29,35,Delayed,6,False,No return
ORD-100462,2026-05-08,Haley Jones,cadams@example.net,(577)942-4895,"470 Michael Coves Suite 705, Nicholasville, SD 91844",Wireless Mouse,Accessories,Phone Order,Evergreen Wholesale,3,102.23,37,Delivered,4,False,No return
ORD-100463,2026-04-18,Patricia Price,dcarter@example.com,+1-530-910-9657,"178 David Garden Apt. 118, Port Noahburgh, GA 51236",Thermal Label Roll,Packaging,Wholesale Portal,Evergreen Wholesale,1,20.14,40,Delivered,2,False,No return
